COLLECTION_TIME,MESSAGE_ID,MESSAGE_TYPE,SYMBOL,PRICE,SIZE,TRADE_ID,TRADE_FLAGS
2021-11-15 13:50:28.753903104,83914,T,SPY,469.000000,50,8397951,EXTENDED_HOURS|ODD_LOT
2021-11-15 13:54:30.814212096,87872,T,SPY,468.960000,36,8988749,INTERMARKET_SWEEP|EXTENDED_HOURS|ODD_LOT
2021-11-15 13:55:38.592344064,88919,T,SPY,468.910000,2,9127202,EXTENDED_HOURS|ODD_LOT
2021-11-15 13:56:12.755872000,89440,T,SPY,468.910000,2,9200979,EXTENDED_HOURS|ODD_LOT
2021-11-15 13:56:43.843546880,89942,T,SPY,468.960000,2,9278046,EXTENDED_HOURS|ODD_LOT
2021-11-15 14:12:00.145858048,112638,T,SPY,468.960000,26,12048552,EXTENDED_HOURS|ODD_LOT
2021-11-15 14:26:19.35069952,134515,T,SPY,468.790000,500,15014009,INTERMARKET_SWEEP|EXTENDED_HOURS
2021-11-15 14:30:00.323070976,180470,T,SPY,468.690000,300,17720097,REGULAR_HOURS
2021-11-15 14:30:00.345982976,180802,T,SPY,468.690000,10,17741168,REGULAR_HOURS|ODD_LOT
2021-11-15 14:30:01.983520000,215886,T,SPY,468.670000,1,19258332,REGULAR_HOURS|ODD_LOT
2021-11-15 14:30:01.983950080,215897,T,SPY,468.670000,1,19258782,REGULAR_HOURS|ODD_LOT
2021-11-15 14:30:02.728825088,234157,T,SPY,468.670000,300,19976979,INTERMARKET_SWEEP|REGULAR_HOURS
2021-11-15 14:30:02.942306048,237474,T,SPY,468.660000,10,20111638,REGULAR_HOURS|ODD_LOT
2021-11-15 14:30:02.947334912,237532,T,SPY,468.660000,90,20115632,REGULAR_HOURS|ODD_LOT
2021-11-15 14:30:03.79033088,240282,T,SPY,468.650000,300,20254012,INTERMARKET_SWEEP|REGULAR_HOURS
2021-11-15 14:30:03.288804096,243949,T,SPY,468.630000,1,20398296,REGULAR_HOURS|ODD_LOT
2021-11-15 14:30:04.25348096,254881,T,SPY,468.610000,500,20815693,INTERMARKET_SWEEP|REGULAR_HOURS
2021-11-15 14:30:06.640221952,285882,T,SPY,468.570000,141,22274745,REGULAR_HOURS
2021-11-15 14:30:10.116659968,315027,T,SPY,468.480000,300,23798285,INTERMARKET_SWEEP|REGULAR_HOURS
2021-11-15 14:30:12.566707968,332942,T,SPY,468.390000,300,24648368,INTERMARKET_SWEEP|REGULAR_HOURS
2021-11-15 14:30:16.14163968,356253,T,SPY,468.350000,63,25668372,REGULAR_HOURS|ODD_LOT
2021-11-15 14:30:16.15674112,356263,T,SPY,468.350000,100,25668948,REGULAR_HOURS
2021-11-15 14:30:16.16834048,356273,T,SPY,468.350000,100,25669215,REGULAR_HOURS
2021-11-15 14:30:16.18097920,356280,T,SPY,468.350000,37,25669405,REGULAR_HOURS|ODD_LOT
2021-11-15 14:30:18.345999104,370872,T,SPY,468.370000,300,26285372,REGULAR_HOURS
2021-11-15 14:30:19.58324992,374478,T,SPY,468.360000,100,26444769,REGULAR_HOURS
2021-11-15 14:30:20.177012992,380317,T,SPY,468.380000,300,26733905,INTERMARKET_SWEEP|REGULAR_HOURS
2021-11-15 14:30:23.507047936,399698,T,SPY,468.380000,14,27608086,REGULAR_HOURS|ODD_LOT
2021-11-15 14:30:25.200015104,408860,T,SPY,468.380000,100,28027776,INTERMARKET_SWEEP|REGULAR_HOURS
2021-11-15 14:30:25.200034048,408861,T,SPY,468.380000,300,28027783,INTERMARKET_SWEEP|REGULAR_HOURS
2021-11-15 14:30:27.785070080,423255,T,SPY,468.320000,200,28707244,REGULAR_HOURS
2021-11-15 14:30:30.499371008,437825,T,SPY,468.260000,26,29386400,INTERMARKET_SWEEP|REGULAR_HOURS|ODD_LOT
2021-11-15 14:30:30.552294912,438042,T,SPY,468.255000,100,29398547,REGULAR_HOURS
2021-11-15 14:30:31.405261056,442228,T,SPY,468.230000,100,29602030,REGULAR_HOURS
2021-11-15 14:30:31.405262080,442229,T,SPY,468.230000,100,29602048,REGULAR_HOURS
2021-11-15 14:30:31.405272064,442230,T,SPY,468.230000,74,29602076,REGULAR_HOURS|ODD_LOT
2021-11-15 14:30:31.405286912,442231,T,SPY,468.230000,600,29602095,REGULAR_HOURS
2021-11-15 14:30:31.405302016,442232,T,SPY,468.230000,100,29602122,REGULAR_HOURS
2021-11-15 14:30:31.405327104,442233,T,SPY,468.230000,100,29602174,REGULAR_HOURS
2021-11-15 14:30:31.405339904,442234,T,SPY,468.230000,100,29602207,REGULAR_HOURS
2021-11-15 14:30:31.559506944,443349,T,SPY,468.245000,100,29660712,REGULAR_HOURS
2021-11-15 14:30:31.559508992,443351,T,SPY,468.245000,100,29660721,REGULAR_HOURS
2021-11-15 14:30:31.559535104,443353,T,SPY,468.245000,100,29660730,REGULAR_HOURS
2021-11-15 14:30:31.559536128,443354,T,SPY,468.245000,100,29660736,REGULAR_HOURS
2021-11-15 14:30:35.718846976,466831,T,SPY,468.210000,3,30741461,REGULAR_HOURS|ODD_LOT
2021-11-15 14:30:38.182330112,477405,T,SPY,468.230000,100,31206096,REGULAR_HOURS
2021-11-15 14:30:38.183388928,477412,T,SPY,468.230000,100,31206226,REGULAR_HOURS
2021-11-15 14:30:38.184374016,477418,T,SPY,468.230000,100,31206333,REGULAR_HOURS
2021-11-15 14:30:41.297479936,498544,T,SPY,468.210000,300,32132288,REGULAR_HOURS
2021-11-15 14:30:45.916552960,529216,T,SPY,468.220000,24,33505244,INTERMARKET_SWEEP|REGULAR_HOURS|ODD_LOT
2021-11-15 14:30:45.923698944,529336,T,SPY,468.220000,76,33510568,INTERMARKET_SWEEP|REGULAR_HOURS|ODD_LOT
2021-11-15 14:31:00.388978944,603609,T,SPY,468.260000,21,36765748,INTERMARKET_SWEEP|REGULAR_HOURS|ODD_LOT
2021-11-15 14:31:05.16261888,642626,T,SPY,468.170000,79,38230220,REGULAR_HOURS|ODD_LOT
2021-11-15 14:31:05.16262912,642627,T,SPY,468.170000,41,38230239,REGULAR_HOURS|ODD_LOT
2021-11-15 14:31:05.229399040,645499,T,SPY,468.215000,100,38345385,REGULAR_HOURS
2021-11-15 14:31:05.232167936,645507,T,SPY,468.215000,244,38345970,REGULAR_HOURS
2021-11-15 14:31:12.436869888,700366,T,SPY,468.270000,100,40391184,REGULAR_HOURS
2021-11-15 14:31:12.440379904,700385,T,SPY,468.275000,300,40392165,REGULAR_HOURS
2021-11-15 14:31:12.470397952,700672,T,SPY,468.275000,100,40399453,REGULAR_HOURS
2021-11-15 14:31:13.4016896,705117,T,SPY,468.290000,94,40560719,INTERMARKET_SWEEP|REGULAR_HOURS|ODD_LOT
2021-11-15 14:31:13.463024896,708070,T,SPY,468.270000,10,40671645,INTERMARKET_SWEEP|REGULAR_HOURS|ODD_LOT
2021-11-15 14:31:13.463063040,708071,T,SPY,468.270000,144,40671651,INTERMARKET_SWEEP|REGULAR_HOURS
2021-11-15 14:31:16.109457920,726826,T,SPY,468.350000,500,41359201,INTERMARKET_SWEEP|REGULAR_HOURS|TRADE_THROUGH_EXEMPT
2021-11-15 14:31:22.411934976,768246,T,SPY,468.260000,300,42952936,INTERMARKET_SWEEP|REGULAR_HOURS
2021-11-15 14:31:27.700460032,796638,T,SPY,468.260000,1,44014230,REGULAR_HOURS|ODD_LOT
2021-11-15 14:31:29.541094912,807701,T,SPY,468.330000,300,44415295,REGULAR_HOURS
2021-11-15 14:31:29.704261120,808675,T,SPY,468.330000,300,44451885,INTERMARKET_SWEEP|REGULAR_HOURS
2021-11-15 14:31:34.252207104,832316,T,SPY,468.280000,2,45373882,REGULAR_HOURS|ODD_LOT
2021-11-15 14:31:39.752523008,862215,T,SPY,468.380000,300,46522034,INTERMARKET_SWEEP|REGULAR_HOURS
2021-11-15 14:31:40.320582912,865266,T,SPY,468.400000,1,46638088,REGULAR_HOURS|ODD_LOT
2021-11-15 14:31:42.292463104,877855,T,SPY,468.380000,500,47086452,INTERMARKET_SWEEP|REGULAR_HOURS
2021-11-15 14:31:44.431959040,891568,T,SPY,468.370000,265,47608274,INTERMARKET_SWEEP|REGULAR_HOURS
2021-11-15 14:31:50.613862912,932445,T,SPY,468.430000,1,49116645,REGULAR_HOURS|ODD_LOT
2021-11-15 14:31:51.207116032,936043,T,SPY,468.430000,1,49243288,REGULAR_HOURS|ODD_LOT
2021-11-15 14:31:53.863500032,952045,T,SPY,468.380000,1,49834202,REGULAR_HOURS|ODD_LOT
2021-11-15 14:31:53.902784000,952248,T,SPY,468.380000,1,49841299,REGULAR_HOURS|ODD_LOT
2021-11-15 14:31:54.576178944,957498,T,SPY,468.360000,600,50033969,INTERMARKET_SWEEP|REGULAR_HOURS
2021-11-15 14:31:55.290756096,961879,T,SPY,468.340000,200,50199612,INTERMARKET_SWEEP|REGULAR_HOURS|TRADE_THROUGH_EXEMPT
2021-11-15 14:31:55.841347072,965550,T,SPY,468.380000,100,50345860,INTERMARKET_SWEEP|REGULAR_HOURS
2021-11-15 14:31:57.326735104,973315,T,SPY,468.380000,1,50617163,REGULAR_HOURS|ODD_LOT
2021-11-15 14:31:57.821156096,975823,T,SPY,468.380000,3,50711649,REGULAR_HOURS|ODD_LOT
2021-11-15 14:31:57.828855040,975864,T,SPY,468.380000,5,50712922,REGULAR_HOURS|ODD_LOT
2021-11-15 14:32:00.176887040,988318,T,SPY,468.370000,1,51176156,REGULAR_HOURS|ODD_LOT
2021-11-15 14:32:00.179190016,988330,T,SPY,468.365000,7,51177063,REGULAR_HOURS|ODD_LOT
2021-11-15 14:32:00.183418880,988346,T,SPY,468.370000,5,51177795,REGULAR_HOURS|ODD_LOT
2021-11-15 14:32:01.646598912,1002678,T,SPY,468.325000,100,51695295,REGULAR_HOURS
2021-11-15 14:32:01.865600000,1003975,T,SPY,468.330000,1,51746178,REGULAR_HOURS|ODD_LOT
2021-11-15 14:32:04.44557056,1019015,T,SPY,468.360000,12,52338435,REGULAR_HOURS|ODD_LOT
2021-11-15 14:32:05.939930880,1031998,T,SPY,468.360000,50,52833494,REGULAR_HOURS|ODD_LOT
2021-11-15 14:32:06.944278016,1037741,T,SPY,468.380000,2,53056965,REGULAR_HOURS|ODD_LOT
2021-11-15 14:32:08.517518080,1046878,T,SPY,468.355000,100,53400068,REGULAR_HOURS
2021-11-15 14:32:10.575983104,1059232,T,SPY,468.350000,100,53864547,REGULAR_HOURS
2021-11-15 14:32:10.588442880,1059405,T,SPY,468.355000,5,53870990,REGULAR_HOURS|ODD_LOT
2021-11-15 14:32:11.750609920,1067544,T,SPY,468.365000,100,54166909,REGULAR_HOURS
2021-11-15 14:32:12.370544128,1070826,T,SPY,468.360000,125,54295182,REGULAR_HOURS
2021-11-15 14:32:14.854170880,1083290,T,SPY,468.355000,7,54771057,REGULAR_HOURS|ODD_LOT
2021-11-15 14:32:20.65585920,1110843,T,SPY,468.465000,8,55831747,REGULAR_HOURS|ODD_LOT
2021-11-15 14:32:26.314940928,1143837,T,SPY,468.455000,6,57062538,REGULAR_HOURS|ODD_LOT
2021-11-15 14:32:27.189073920,1148440,T,SPY,468.450000,300,57225566,INTERMARKET_SWEEP|REGULAR_HOURS
2021-11-15 14:32:31.326006016,1174189,T,SPY,468.425000,7,58180534,REGULAR_HOURS|ODD_LOT
2021-11-15 14:32:32.301310976,1179516,T,SPY,468.460000,6,58387606,REGULAR_HOURS|ODD_LOT
2021-11-15 14:32:32.714460928,1181899,T,SPY,468.460000,4,58464914,REGULAR_HOURS|ODD_LOT
2021-11-15 14:32:35.724391936,1201006,T,SPY,468.480000,6,59189375,INTERMARKET_SWEEP|REGULAR_HOURS|ODD_LOT
2021-11-15 14:32:35.978918912,1202188,T,SPY,468.480000,12,59239676,INTERMARKET_SWEEP|REGULAR_HOURS|ODD_LOT
2021-11-15 14:32:36.206487040,1203505,T,SPY,468.470000,500,59284745,REGULAR_HOURS
2021-11-15 14:32:36.206490112,1203510,T,SPY,468.470000,700,59284886,INTERMARKET_SWEEP|REGULAR_HOURS
2021-11-15 14:32:36.261063936,1204155,T,SPY,468.455000,6,59308057,REGULAR_HOURS|ODD_LOT
2021-11-15 14:32:36.570615040,1205950,T,SPY,468.460000,2,59367732,REGULAR_HOURS|ODD_LOT
2021-11-15 14:32:37.490516992,1211318,T,SPY,468.440000,600,59560205,INTERMARKET_SWEEP|REGULAR_HOURS|TRADE_THROUGH_EXEMPT
2021-11-15 14:32:42.549369088,1239343,T,SPY,468.440000,3,60607049,REGULAR_HOURS|ODD_LOT
2021-11-15 14:32:43.326512896,1242952,T,SPY,468.440000,34,60741676,INTERMARKET_SWEEP|REGULAR_HOURS|ODD_LOT
2021-11-15 14:32:43.564585984,1243993,T,SPY,468.425000,5,60781680,REGULAR_HOURS|ODD_LOT
2021-11-15 14:32:46.560187904,1256920,T,SPY,468.405000,1,61317149,REGULAR_HOURS|ODD_LOT
2021-11-15 14:32:46.820366080,1258078,T,SPY,468.405000,4,61360190,REGULAR_HOURS|ODD_LOT
2021-11-15 14:32:50.19194112,1272699,T,SPY,468.410000,300,61937733,INTERMARKET_SWEEP|REGULAR_HOURS
2021-11-15 14:32:50.58152960,1272967,T,SPY,468.390000,300,61946147,REGULAR_HOURS
2021-11-15 14:32:50.79755008,1273329,T,SPY,468.390000,7,61960490,REGULAR_HOURS|ODD_LOT
2021-11-15 14:32:51.502063104,1280419,T,SPY,468.420000,1,62235335,REGULAR_HOURS|ODD_LOT
2021-11-15 14:32:51.508860928,1280466,T,SPY,468.420000,2,62236707,REGULAR_HOURS|ODD_LOT
2021-11-15 14:32:51.978575872,1283201,T,SPY,468.385000,8,62340135,REGULAR_HOURS|ODD_LOT
2021-11-15 14:32:52.802991104,1286931,T,SPY,468.390000,300,62489241,REGULAR_HOURS
2021-11-15 14:32:53.107646976,1288015,T,SPY,468.370000,300,62533431,INTERMARKET_SWEEP|REGULAR_HOURS
2021-11-15 14:32:56.8197888,1300050,T,SPY,468.365000,1,62994940,REGULAR_HOURS|ODD_LOT
2021-11-15 14:32:56.265303040,1301002,T,SPY,468.365000,5,63032971,REGULAR_HOURS|ODD_LOT
2021-11-15 14:32:57.651546880,1309316,T,SPY,468.340000,13,63345621,REGULAR_HOURS|ODD_LOT
2021-11-15 14:32:57.936796928,1310864,T,SPY,468.310000,2,63403922,INTERMARKET_SWEEP|REGULAR_HOURS|ODD_LOT
2021-11-15 14:32:58.700288000,1314167,T,SPY,468.310000,1,63538011,INTERMARKET_SWEEP|REGULAR_HOURS|ODD_LOT
2021-11-15 14:33:00.898904064,1327377,T,SPY,468.305000,5,64055736,REGULAR_HOURS|ODD_LOT
2021-11-15 14:33:01.579796992,1331946,T,SPY,468.330000,300,64224151,INTERMARKET_SWEEP|REGULAR_HOURS
2021-11-15 14:33:05.418770944,1356718,T,SPY,468.325000,8,65152858,REGULAR_HOURS|ODD_LOT
2021-11-15 14:33:10.54807040,1387903,T,SPY,468.340000,6,66299695,REGULAR_HOURS|ODD_LOT
2021-11-15 14:33:13.227827968,1405045,T,SPY,468.375000,2,66918885,REGULAR_HOURS|ODD_LOT
2021-11-15 14:33:16.682550016,1421659,T,SPY,468.395000,5,67541078,REGULAR_HOURS|ODD_LOT
2021-11-15 14:33:20.910195968,1442321,T,SPY,468.445000,1,68296056,REGULAR_HOURS|ODD_LOT
2021-11-15 14:33:22.795504128,1453521,T,SPY,468.440000,200,68693417,INTERMARKET_SWEEP|REGULAR_HOURS
2021-11-15 14:33:23.881506048,1460666,T,SPY,468.435000,7,68938122,REGULAR_HOURS|ODD_LOT
2021-11-15 14:33:31.450159104,1500575,T,SPY,468.400000,3,70378841,REGULAR_HOURS|ODD_LOT
2021-11-15 14:33:32.437371904,1506669,T,SPY,468.425000,2,70584632,REGULAR_HOURS|ODD_LOT
2021-11-15 14:33:35.426807040,1521979,T,SPY,468.410000,1,71146038,REGULAR_HOURS|ODD_LOT
2021-11-15 14:33:35.940293888,1524229,T,SPY,468.395000,7,71225484,REGULAR_HOURS|ODD_LOT
2021-11-15 14:33:36.772105984,1528266,T,SPY,468.405000,25,71378385,REGULAR_HOURS|ODD_LOT
2021-11-15 14:33:41.218373120,1549678,T,SPY,468.430000,6,72193688,REGULAR_HOURS|ODD_LOT
2021-11-15 14:33:41.249003008,1549825,T,SPY,468.430000,100,72200689,REGULAR_HOURS
2021-11-15 14:33:41.534618880,1551390,T,SPY,468.450000,2,72266934,REGULAR_HOURS|ODD_LOT
2021-11-15 14:33:43.965236992,1563669,T,SPY,468.390000,29,72730930,REGULAR_HOURS|ODD_LOT
2021-11-15 14:33:46.612564992,1578085,T,SPY,468.395000,6,73238979,REGULAR_HOURS|ODD_LOT
2021-11-15 14:33:51.631805952,1605032,T,SPY,468.395000,8,74252573,REGULAR_HOURS|ODD_LOT
2021-11-15 14:33:57.441165056,1633516,T,SPY,468.445000,7,75303366,REGULAR_HOURS|ODD_LOT
2021-11-15 14:33:59.910076928,1646001,T,SPY,468.460000,100,75751431,REGULAR_HOURS
2021-11-15 14:34:02.212884992,1660058,T,SPY,468.475000,7,76256805,REGULAR_HOURS|ODD_LOT
2021-11-15 14:34:04.513326080,1673675,T,SPY,468.455000,100,76756920,REGULAR_HOURS
2021-11-15 14:34:05.451905024,1678959,T,SPY,468.475000,100,76946765,REGULAR_HOURS
2021-11-15 14:34:05.453155072,1678968,T,SPY,468.475000,100,76946951,REGULAR_HOURS
2021-11-15 14:34:06.735890944,1686071,T,SPY,468.510000,100,77204797,INTERMARKET_SWEEP|REGULAR_HOURS
2021-11-15 14:34:06.751721984,1686414,T,SPY,468.525000,5,77221196,REGULAR_HOURS|ODD_LOT
2021-11-15 14:34:06.850628096,1687802,T,SPY,468.490000,1,77273827,INTERMARKET_SWEEP|REGULAR_HOURS|ODD_LOT
2021-11-15 14:34:09.867979008,1705884,T,SPY,468.500000,300,77942589,INTERMARKET_SWEEP|REGULAR_HOURS
2021-11-15 14:34:09.964395008,1706413,T,SPY,468.500000,100,77961897,INTERMARKET_SWEEP|REGULAR_HOURS
2021-11-15 14:34:10.447522048,1710214,T,SPY,468.455000,8,78097668,REGULAR_HOURS|ODD_LOT
2021-11-15 14:34:16.523462912,1749036,T,SPY,468.475000,6,79455902,REGULAR_HOURS|ODD_LOT
2021-11-15 14:34:20.641072128,1771908,T,SPY,468.420000,1,80243127,REGULAR_HOURS|ODD_LOT
2021-11-15 14:34:21.670430976,1776327,T,SPY,468.425000,5,80396890,REGULAR_HOURS|ODD_LOT
2021-11-15 14:34:23.263304960,1783707,T,SPY,468.425000,1,80664852,REGULAR_HOURS|ODD_LOT
2021-11-15 14:34:25.964080896,1797275,T,SPY,468.450000,1,81163299,REGULAR_HOURS|ODD_LOT
2021-11-15 14:34:25.970004992,1797379,T,SPY,468.450000,9,81167131,REGULAR_HOURS|ODD_LOT
2021-11-15 14:34:26.233904896,1799247,T,SPY,468.475000,2,81231926,REGULAR_HOURS|ODD_LOT
2021-11-15 14:34:27.153736960,1804293,T,SPY,468.525000,4,81416888,REGULAR_HOURS|ODD_LOT
2021-11-15 14:34:31.411926016,1823913,T,SPY,468.500000,2,82143521,INTERMARKET_SWEEP|REGULAR_HOURS|ODD_LOT
2021-11-15 14:34:33.568232960,1836472,T,SPY,468.510000,8,82596793,REGULAR_HOURS|ODD_LOT
2021-11-15 14:34:36.333888000,1849635,T,SPY,468.515000,1,83069621,REGULAR_HOURS|ODD_LOT
2021-11-15 14:34:36.923636992,1852668,T,SPY,468.535000,7,83179418,REGULAR_HOURS|ODD_LOT
2021-11-15 14:34:39.533449984,1865910,T,SPY,468.500000,30,83671369,REGULAR_HOURS|ODD_LOT
2021-11-15 14:34:39.896591872,1867695,T,SPY,468.490000,100,83735661,REGULAR_HOURS
2021-11-15 14:34:40.5084928,1868284,T,SPY,468.500000,1,83758734,REGULAR_HOURS|ODD_LOT
2021-11-15 14:34:42.10032128,1878795,T,SPY,468.520000,29,84130169,REGULAR_HOURS|ODD_LOT
2021-11-15 14:34:45.469070080,1899015,T,SPY,468.465000,7,84884052,REGULAR_HOURS|ODD_LOT
2021-11-15 14:34:47.176541952,1906942,T,SPY,468.440000,500,85175197,INTERMARKET_SWEEP|REGULAR_HOURS|TRADE_THROUGH_EXEMPT
2021-11-15 14:34:47.346985984,1908037,T,SPY,468.460000,300,85217778,INTERMARKET_SWEEP|REGULAR_HOURS
2021-11-15 14:34:48.21278976,1911133,T,SPY,468.435000,1,85340310,REGULAR_HOURS|ODD_LOT
2021-11-15 14:34:48.740083968,1914848,T,SPY,468.430000,5,85480899,REGULAR_HOURS|ODD_LOT
2021-11-15 14:34:52.725164032,1933866,T,SPY,468.480000,33,86174767,REGULAR_HOURS|ODD_LOT
2021-11-15 14:34:54.641008896,1941701,T,SPY,468.470000,200,86467154,INTERMARKET_SWEEP|REGULAR_HOURS
2021-11-15 14:34:57.353178112,1954281,T,SPY,468.465000,9,86931320,REGULAR_HOURS|ODD_LOT
2021-11-15 14:34:59.454329088,1965162,T,SPY,468.460000,100,87319557,INTERMARKET_SWEEP|REGULAR_HOURS
2021-11-15 14:34:59.458662912,1965217,T,SPY,468.440000,500,87322267,INTERMARKET_SWEEP|REGULAR_HOURS|TRADE_THROUGH_EXEMPT
2021-11-15 14:34:59.458672896,1965218,T,SPY,468.440000,500,87322284,INTERMARKET_SWEEP|REGULAR_HOURS|TRADE_THROUGH_EXEMPT
2021-11-15 14:35:02.473404928,1992362,T,SPY,468.435000,1,88302632,REGULAR_HOURS|ODD_LOT
2021-11-15 14:35:04.89895936,2006466,T,SPY,468.395000,1,88811399,REGULAR_HOURS|ODD_LOT
2021-11-15 14:35:05.21347072,2012492,T,SPY,468.380000,18,89032369,INTERMARKET_SWEEP|REGULAR_HOURS|ODD_LOT
2021-11-15 14:35:05.69063936,2012985,T,SPY,468.365000,2,89049838,REGULAR_HOURS|ODD_LOT
2021-11-15 14:35:05.70382080,2012990,T,SPY,468.370000,51,89050031,REGULAR_HOURS|ODD_LOT
2021-11-15 14:35:09.859759104,2048960,T,SPY,468.450000,1,90237449,INTERMARKET_SWEEP|REGULAR_HOURS|ODD_LOT
2021-11-15 14:35:11.197206016,2057419,T,SPY,468.415000,7,90521832,REGULAR_HOURS|ODD_LOT
2021-11-15 14:35:11.921586944,2061763,T,SPY,468.430000,1,90677172,INTERMARKET_SWEEP|REGULAR_HOURS|ODD_LOT
2021-11-15 14:35:18.333448960,2101945,T,SPY,468.475000,8,92112726,REGULAR_HOURS|ODD_LOT
2021-11-15 14:35:20.201656064,2113578,T,SPY,468.500000,400,92532603,INTERMARKET_SWEEP|REGULAR_HOURS
2021-11-15 14:35:26.535685120,2149481,T,SPY,468.495000,7,93842369,REGULAR_HOURS|ODD_LOT
2021-11-15 14:35:32.284777984,2183190,T,SPY,468.485000,1,95114140,REGULAR_HOURS|ODD_LOT
2021-11-15 14:35:32.797932032,2185381,T,SPY,468.480000,218,95196924,REGULAR_HOURS
2021-11-15 14:35:33.752997120,2189630,T,SPY,468.480000,100,95350404,REGULAR_HOURS
2021-11-15 14:35:36.717291008,2207950,T,SPY,468.505000,8,95991271,REGULAR_HOURS|ODD_LOT
2021-11-15 14:35:40.434118912,2228940,T,SPY,468.500000,300,96733855,REGULAR_HOURS
2021-11-15 14:35:41.113050112,2233615,T,SPY,468.490000,1,96898359,REGULAR_HOURS|ODD_LOT
2021-11-15 14:35:44.402930944,2250052,T,SPY,468.480000,100,97469283,INTERMARKET_SWEEP|REGULAR_HOURS
2021-11-15 14:35:47.291441920,2264262,T,SPY,468.465000,7,98008204,REGULAR_HOURS|ODD_LOT
2021-11-15 14:35:50.457062912,2286230,T,SPY,468.500000,300,98792592,REGULAR_HOURS
2021-11-15 14:35:50.949556992,2288971,T,SPY,468.485000,1,98903024,REGULAR_HOURS|ODD_LOT
2021-11-15 14:35:50.974262016,2289134,T,SPY,468.485000,1,98908525,REGULAR_HOURS|ODD_LOT
2021-11-15 14:35:50.996240896,2289276,T,SPY,468.485000,11,98912893,REGULAR_HOURS|ODD_LOT
2021-11-15 14:35:51.447762944,2291499,T,SPY,468.475000,3,99011589,REGULAR_HOURS|ODD_LOT
2021-11-15 14:35:51.467395072,2291564,T,SPY,468.475000,3,99014180,REGULAR_HOURS|ODD_LOT
2021-11-15 14:35:58.272990976,2327774,T,SPY,468.495000,87,100330154,REGULAR_HOURS|ODD_LOT
2021-11-15 14:36:03.677216000,2365515,T,SPY,468.500000,1,101674401,INTERMARKET_SWEEP|REGULAR_HOURS|ODD_LOT
2021-11-15 14:36:03.795109888,2366421,T,SPY,468.510000,5,101707990,REGULAR_HOURS|ODD_LOT
2021-11-15 14:36:07.999792128,2389573,T,SPY,468.490000,47,102573809,REGULAR_HOURS|ODD_LOT
2021-11-15 14:36:08.813968896,2394390,T,SPY,468.470000,100,102765015,REGULAR_HOURS
2021-11-15 14:36:09.981846016,2404368,T,SPY,468.470000,100,103155386,INTERMARKET_SWEEP|REGULAR_HOURS
2021-11-15 14:36:10.867481088,2410774,T,SPY,468.490000,3,103375917,REGULAR_HOURS|ODD_LOT
2021-11-15 14:36:17.68281088,2452700,T,SPY,468.435000,4,104878992,REGULAR_HOURS|ODD_LOT
2021-11-15 14:36:17.71628032,2452717,T,SPY,468.430000,196,104879792,REGULAR_HOURS
2021-11-15 14:36:17.323190016,2454440,T,SPY,468.430000,200,104940715,REGULAR_HOURS
2021-11-15 14:36:17.643235072,2455992,T,SPY,468.430000,200,105000206,REGULAR_HOURS
2021-11-15 14:36:18.224686080,2458779,T,SPY,468.435000,125,105116648,REGULAR_HOURS
2021-11-15 14:36:18.251301888,2458939,T,SPY,468.435000,1,105123405,REGULAR_HOURS|ODD_LOT
2021-11-15 14:36:18.530509056,2460429,T,SPY,468.445000,1,105185598,REGULAR_HOURS|ODD_LOT
2021-11-15 14:36:18.552167936,2460508,T,SPY,468.445000,2,105188957,REGULAR_HOURS|ODD_LOT
2021-11-15 14:36:19.957136896,2467195,T,SPY,468.455000,100,105430151,REGULAR_HOURS
2021-11-15 14:36:20.202086912,2468554,T,SPY,468.455000,2,105479647,REGULAR_HOURS|ODD_LOT
2021-11-15 14:36:21.205168896,2473367,T,SPY,468.455000,3,105658507,REGULAR_HOURS|ODD_LOT
2021-11-15 14:36:21.984804096,2476567,T,SPY,468.455000,4,105780342,REGULAR_HOURS|ODD_LOT
2021-11-15 14:36:22.974983936,2480846,T,SPY,468.455000,100,105939480,REGULAR_HOURS
2021-11-15 14:36:26.851156992,2498914,T,SPY,468.465000,2,106584075,REGULAR_HOURS|ODD_LOT
2021-11-15 14:36:41.901694976,2576242,T,SPY,468.470000,3,109343991,REGULAR_HOURS|ODD_LOT
2021-11-15 14:36:45.779190016,2593566,T,SPY,468.400000,1,109986034,REGULAR_HOURS|ODD_LOT
2021-11-15 14:36:55.365637888,2644708,T,SPY,468.440000,100,111777657,REGULAR_HOURS
2021-11-15 14:36:56.701030912,2650606,T,SPY,468.445000,1,111975669,REGULAR_HOURS|ODD_LOT
2021-11-15 14:37:05.642838016,2696762,T,SPY,468.490000,100,113620468,INTERMARKET_SWEEP|REGULAR_HOURS
2021-11-15 14:37:05.905255936,2697914,T,SPY,468.495000,100,113659883,REGULAR_HOURS
2021-11-15 14:37:05.905257984,2697916,T,SPY,468.495000,106,113659895,REGULAR_HOURS
2021-11-15 14:37:06.823118080,2701912,T,SPY,468.510000,2,113801178,INTERMARKET_SWEEP|REGULAR_HOURS|ODD_LOT|TRADE_THROUGH_EXEMPT
2021-11-15 14:37:06.823162112,2701913,T,SPY,468.510000,100,113801231,INTERMARKET_SWEEP|REGULAR_HOURS|TRADE_THROUGH_EXEMPT
2021-11-15 14:37:09.335677952,2716192,T,SPY,468.540000,100,114275767,INTERMARKET_SWEEP|REGULAR_HOURS
